Potability,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
safe,6.309891576,133.6499247,31062.37191,6.975602004,252.1089251,381.0587763,17.20000825,71.18154442,3.603040462
unsafe,7.831117737,182.4738756,19130.96153,6.803061491,340.2759489,433.4604373,10.7939957,75.89570012,3.807997464
unsafe,11.53488049,183.2622614,4111.785432,7.416772689,398.9553448,475.2553947,10.83979553,69.42003481,3.000096239
unsafe,6.453064803,178.9982454,23129.46018,6.354508122,326.8531854,371.8827631,13.17830067,41.52586304,3.440858802
unsafe,6.582764204,219.1848137,21961.52692,6.987977754,348.9000157,341.2099365,15.17836842,68.98196616,3.668879697
safe,9.107330383,202.5147114,24678.32929,5.57590637,334.7173347,467.1107616,12.93732874,46.93525183,4.492139949
safe,8.065339036,174.1205843,21366.2836,7.490944014,315.1804054,497.0192345,11.41701861,46.21319792,3.756391707
safe,6.161779499,202.7569725,12229.64758,11.52359751,324.0480348,344.3656891,14.68592683,47.8031937,4.003547029
safe,6.578998162,198.4092471,22389.38049,7.317575186,369.0971134,408.1950145,6.059608221,105.4004604,3.690929417
unsafe,8.315959071,221.2702228,16123.30445,9.475801129,348.1773307,501.6739826,22.15974723,75.36497409,2.760212574
safe,4.08359488,201.9386434,20555.96549,1.920271449,341.5971527,435.511529,12.226676,69.28977861,2.974870903
safe,8.468694415,151.9543007,19148.22474,11.93044797,390.8073613,374.9946896,9.901729763,70.26995931,4.375598892
unsafe,9.228484209,200.7103304,26744.23153,6.833360242,339.8207187,363.9509908,14.14477231,86.95020026,4.829753514
safe,6.750761186,207.2545054,23642.9926,7.691012379,293.7830399,446.6969391,6.00039093,30.90081515,2.777726265
unsafe,7.957113516,199.1075048,20425.76649,8.171994841,380.0781732,333.1565382,14.5378502,62.24635787,3.729873301
unsafe,5.555352973,154.3006837,20503.43005,9.644996548,313.4702967,355.2069685,18.46869035,75.14036171,4.536145914
safe,5.941942536,249.1635669,14778.03288,6.390679361,335.7960815,517.5468169,15.9318794,66.55141892,4.302179285
safe,9.241419974,127.9188262,39566.75435,8.860818357,281.9956396,487.3391693,9.53449908,65.51666804,4.718850871
unsafe,7.895469246,154.2657803,7769.616119,7.205262042,258.3128794,407.7322172,16.42004096,63.01601758,4.2369473
unsafe,6.862936026,220.1478891,23580.65729,6.611543403,285.192181,325.721747,13.47275776,89.41293484,3.806093256
safe,7.082300649,169.4689273,29846.71906,5.443386888,350.401849,353.0303803,18.95953438,30.38909611,3.485577388
safe,6.643158712,188.9135411,32873.82002,6.791509363,333.8488419,336.561501,14.70681031,67.84484886,4.562197671
safe,5.716251354,184.229295,19393.46986,5.299163637,290.2764546,502.9936866,19.64389586,68.23637028,3.433135385
unsafe,8.594677108,263.7645927,23220.12061,6.394463065,383.9625918,588.8527329,13.579996,86.19163513,4.754072499
unsafe,7.818274839,179.2182173,27558.54253,7.504452893,315.4474916,359.09919,12.61866666,52.37747732,3.329243166
safe,7.899451562,210.7341239,15896.36594,6.907202816,319.8869566,448.6664233,18.16992114,124,2.853767349
safe,6.39292784,159.1689259,21217.1586,5.298877262,317.2567883,305.2436004,16.86545299,62.15437946,3.271338859
unsafe,6.129637015,200.2781822,30989.94841,8.830102319,348.8681541,341.3885767,9.300117278,79.55361207,4.615886181
safe,7.186931122,177.4865333,34510.753,4.98443183,295.8341509,477.9949918,16.77754027,62.75689059,4.275645348
unsafe,6.023022741,170.7322887,10925.3601,8.200972594,305.7965294,508.8510531,12.24462226,62.96779323,3.668088579
unsafe,5.152739799,185.3422374,25669.71992,7.819479248,318.4509741,449.9189927,18.30157393,49.34203636,3.842625171
unsafe,8.124207826,207.5095152,26489.1147,8.540837376,318.059624,431.6256772,10.07559844,63.9842249,4.724456578
safe,6.769769339,178.3317527,16980.25848,7.051697433,369.9062775,299.4049766,18.70365696,62.86852727,3.846611901
safe,6.718249445,197.6174938,21043.62693,6.63067451,337.038752,641.5258452,15.55450572,63.68435224,4.488904316
unsafe,5.363362645,179.9113798,27045.92996,6.520854677,311.4674056,408.9225168,9.704704113,79.48480051,3.871372489
unsafe,11.4497393,186.6526477,12355.34411,7.065576303,321.8315126,503.96411,16.28237127,77.15217275,5.166903483
unsafe,7.042793877,194.0467188,16733.1241,7.701926489,350.243966,504.9254661,19.70342153,82.25345355,3.965647067
safe,7.422225264,203.3233079,40148.12372,5.602313547,256.5904511,401.7754572,9.025661104,53.01958497,4.486512693
safe,5.859822104,287.9755402,3640.73432,4.072626263,391.6973848,447.1218613,6.36317483,49.15529051,3.426634075
unsafe,6.613709118,141.1289215,25648.5695,7.222971557,295.2368921,374.7703158,14.03826326,74.2992498,3.539771111
unsafe,6.883015402,210.5022172,14298.41046,7.243682989,316.7538889,570.4242586,15.95833351,70.61583215,4.102291769
safe,8.264090516,216.551887,23556.93435,5.830685294,333.5005378,450.8574915,8.667720302,39.80417883,3.410510716
safe,8.164992426,278.3403578,29045.26114,7.992914378,334.5519655,384.783185,17.40662581,64.2107668,4.16249551
unsafe,8.426906357,159.690251,19576.53038,7.66437522,344.1451305,390.6908998,17.7470368,53.6315044,4.244513927
safe,6.450805743,198.4931562,19002.31466,7.306447324,335.4821937,257.0077177,13.72408683,52.86038799,3.275581182
unsafe,2.558102799,147.490575,21316.50673,9.142233666,312.0542387,406.3720189,11.51966908,83.27758326,2.817258117
safe,9.252893397,236.0987858,12855.34624,5.784975793,276.2863048,329.9227654,12.60907668,55.61776001,3.56643473
safe,8.544708662,181.4134021,31429.37903,7.55502971,350.3970819,393.8896156,10.24723219,82.72191192,2.31815248
unsafe,5.039406776,194.4041705,19336.60807,7.194765031,339.2321259,515.80718220000006,10.728669,61.12951712,3.1269559
unsafe,9.920691059,202.817483,9973.934059,6.882248307,337.3505291,333.1924699,23.91760126,71.83362396,4.69070723
safe,5.092757239,239.7409161,28390.89136,1.390870905,258.4442941,452.3060416,13.83735193,71.51205257,4.636728696
unsafe,5.04562573,179.7025031,22557.6036,10.12033402,296.4251538,450.2956957,14.21581713,82.06633367,3.331786641
unsafe,6.090016057,216.7362319,12558.89797,9.29729963,317.9832359,409.4272358,10.75484155,30.96584429,2.943521712
safe,0.22749905,152.5301112,39028.59934,3.462492048,283.6937822,443.0292321,13.2019432,62.32271111,3.545741438
safe,3.637170625,238.9437443,10102.48972,7.532191966,337.5344255,509.1503233,13.81845025,49.65283414,5.446565703
unsafe,7.66518778,209.9972465,22993.72935,5.543901316,343.4942197,417.7389884,7.750606555,63.55182239,2.707129162
unsafe,7.60952119,223.2883936,40879.78957,7.030699301,310.6324499,370.27088,14.3753683,73.75695721,3.145842903
unsafe,6.624806428,204.3429275,21443.26475,5.980401833,312.3152294,412.9967634,11.96510684,62.52033323,2.840910756
safe,6.701940912,168.7454144,17176.87895,6.390966016,330.6747287,404.9307263,10.82784022,52.11270716,4.179449581
safe,8.581428694,186.6016211,20590.71211,3.924182928,366.1318999,384.3056983,9.999397816,66.69397284,3.388448222
safe,8.197353369,203.1050914,27701.79405,6.472914286,328.8868376,444.6127236,14.25087508,62.90620518,3.361833324
safe,4.815766791,217.6870932,16392.13507,7.461170474,278.7422964,481.4808283,15.5172963,77.6933736,4.375223811
unsafe,5.082241432,191.767047,17739.19896,9.111721943,309.7875155,413.1586361,12.30710887,88.89255531,5.056378662
safe,6.777506359,207.0507483,15228.91291,6.182409482,321.3994036,523.241732,12.68372439,86.16597061,4.263180268
unsafe,6.660212026,168.2837469,30944.36359,5.858769131,310.9308583,523.6712975,17.88423519,77.04231805,3.749701241
unsafe,6.110545161,166.6373052,21319.7944,7.68124459,311.2535646,340.6306415,13.62381347,95.49467973,6.06455925
safe,6.66400305,199.5887185,15902.94528,5.257789016,346.5845565,347.353336,15.98941896,61.15657454,2.227727884
safe,9.443358884,73.49223369,20438.22469,8.024953111,315.8056588,458.6772315,12.53868069,50.852470340000004,3.486646409
unsafe,8.886979332,180.5639656,26062.44722,8.808963365,327.2235799,378.6589218,17.61865802,48.47598212,4.731195077
safe,6.48615266,224.8094556,26807.11951,3.267984092,319.0743576,382.8798437,10.66503022,63.72769254,3.246794305
safe,7.296908882,149.0794958,15931.42923,6.550096293,276.0132734,367.9048021,14.72305528,62.6344489,4.671448183
unsafe,5.088213197,159.9626123,39125.2092,6.055622508,375.619186,400.1553243,20.18959951,68.68869382,2.600618679
unsafe,8.437875983,183.1066249,12856.92869,7.400019481,361.7796821,587.022609,15.92692077,77.95126165,3.815468994
unsafe,10.39194239,262.7417703,39116.68271,3.205786283,285.7284196,473.3139688,13.30068825,65.31881601,5.77171476
unsafe,5.006562979,160.496448,27218.82198,11.54319047,289.9757767,303.2563429,16.56939117,70.69906614,3.665205612
safe,7.614877639,246.0308561,33347.9711,8.222533309,345.8088086,445.7668532,10.76369093,98.36865575,2.990780894
unsafe,7.094830834,139.9068664,18975.64349,7.571951408,423.0459738,528.2665235,18.55617661,68.64858169,3.628459629
unsafe,7.809631898,100.4576151,12013.55063,5.212314602,247.200826,605.2201244,9.61134874,66.08417364,2.447444464
unsafe,7.633570088,199.6529996,16312.15497,9.900546897,358.5662821,420.5341718,10.53939227,100.242706,2.927066767
safe,9.445129838,145.8054024,13168.52916,9.444471086,310.5833739,592.659021,8.606396747,77.57745951,3.875165247
unsafe,8.246369054,207.1721681,31080.43208,6.096360029,332.766156,369.0292128,17.53395379,55.03017501,4.43325661
unsafe,7.248991198,184.0710337,33123.44298,7.186173311,322.3656611,345.3565757,15.16413394,68.84754399,4.255979651
safe,6.702546553,207.3210857,17246.92035,7.708116998,304.5102301,329.2660018,16.21730295,28.87860134,3.442983035
unsafe,5.808238634,195.5145159,43110.50372,7.368819182,281.9189182,325.8313597,15.04701878,51.29479156,4.81906373
safe,7.116132606,204.0407822,25131.66528,5.402654753,292.3244035,424.0034993,12.83670966,55.40458673,3.915381678
safe,7.15905299,161.4787104,25591.84098,10.189528,367.5963965,330.5504527,15.44784173,51.18831727,4.291668967
safe,6.990452677,225.9234458,17679.3511,7.2488667,377.8680395,527.2058184,13.78726396,87.83904965,5.184441995
unsafe,7.230845307,177.5748031,17864.68939,5.818229016,343.5933324,367.6899918,19.91295017,59.30305302,5.622018081
safe,6.884981084,138.4401107,14893.2064,9.686434798,319.1349905,286.9215581,14.1840361,54.55907655,4.58431918
unsafe,5.895145558,192.0413691,14704.90625,7.90576867,305.8077374,429.7662233,15.01813769,44.88759754,5.075214288
safe,6.920342899,207.8213631,16689.7996,10.03114637,286.4138616,481.9558771,9.77189594,78.29502214,3.266213475
safe,6.351286549,162.2133452,22337.44839,6.867963632,379.6138031,337.0773485,11.71214925,65.96781372,3.707053968
safe,7.017295399,170.1324465,20169.34425,5.216280116,378.2269708,512.7684389,15.50599203,64.62494421,4.899611272
unsafe,7.529929503,171.8141968,27062.06589,5.029568518,378.2417817,325.099756,13.78673733,97.24134982,4.585321994
unsafe,7.830976343,190.7990441,7695.063935,4.845205476,292.5158245,507.4454883,15.52665845,85.0095059,4.588784657
unsafe,5.400301781,140.7390623,17266.59342,10.05685248,328.3582407,472.8740733,11.25638117,56.93190645,4.82478639
unsafe,6.756659807,212.6418576,22112.74635,8.332209743,275.2404444,387.5621917,14.17406266,76.31744035,4.184873593
safe,7.273368228,175.0150826,14206.35732,7.839066572,337.6445728,322.4906894,18.10784209,58.1817074,4.196421036
safe,7.493843861,197.3312909,26678.39288,7.198434576,269.8923467,375.5030624,13.13491663,69.59080593,3.81994656
unsafe,6.470151959,176.7363757,30594.28067,4.39313815,324.6592334,524.9097809,16.61424751,84.29970287,3.125391112
safe,5.547576263,182.6447363,27417.99804,9.586090231,378.5261414,596.6504952,11.56524203,78.87860429,4.448670726
unsafe,9.380658051,265.0612161,15156.78983,4.271544671,333.3344693,503.1706154,11.28641004,99.01600307,4.034349047
unsafe,7.879543234,170.1909123,37000.95567,6.217222542,346.0636768,517.5767619,15.87176979,68.91118479,4.066229364
unsafe,6.506487767,202.2859379,17087.0769,6.201982767,326.6623683,481.7719343,16.53518593,46.20574791,3.548775589
unsafe,7.509350205,192.4679546,17045.60009,8.815844633,346.7418224,266.3577439,15.93005092,83.26252889,4.321856147
safe,7.481397772,186.0747655,13781.78028,4.64925393,377.3443719,323.7728426,11.68712384,66.29164984,4.03997629
unsafe,7.249257333,223.7035403,24311.90579,7.392516963,275.6224867,306.7822306,9.697256603,77.19964587,4.361486286
unsafe,6.519847784,183.2259978,14284.64792,8.389077863,373.0915755,495.4179535,11.63847478,58.661649,3.272286086
safe,7.397650663,260.0833846,26730.63533,8.076995436,361.1131994,376.482171,17.8478271,101.4668252,3.078478788
unsafe,6.9777441,166.8455743,18622.4448,6.609706248,353.3399191,333.9685677,12.53456001,48.46358838,3.530622694
unsafe,8.397248096,199.4958113,16772.22625,8.117217578,343.4037644,402.4649056,17.23604716,75.8535486,2.835794284
unsafe,8.63127,164.3711691,14880.6518,7.278263165,350.9515814,444.1081117,16.85745879,58.17786718,3.640944003
unsafe,7.266594535,176.8536963,14859.05966,8.261778152,327.1722524,445.037456,19.923704,87.06613098,3.357439471
unsafe,6.579969329,197.2269809,17657.08418,4.506293474,290.2898943,254.3932756,9.847655276,73.74971647,4.575931872
unsafe,6.98981377,221.00023530000001,20769.51964,8.36101866,307.5231588,326.5863598,12.28623693,62.7686154,4.808582691
safe,5.057736411,137.6893436,11229.13778,6.411410463,481.0306423,580.0952246,15.39030437,43.88251445,3.163935937
unsafe,1.985383359,216.4800247,23039.32851,6.769267637,344.0142562,341.078379,11.4982369,78.7334413,3.923093197
unsafe,5.290004371,174.7384227,28697.00483,8.606789792,317.0164646,480.6803917,13.74830218,52.47586795,3.532322498
unsafe,7.617148871,196.606942,27080.26872,7.382754883,345.1798873,329.0166464,8.547283221,60.14470242,2.391540006
safe,7.417502637,198.705653,24389.36289,4.790681389,289.3313578,366.3707236,18.41518046,87.99622277,3.391240667
unsafe,7.117578658,186.1996804,31528.94869,6.387037208,335.3488807,380.5782648,19.07399551,75.90307215,4.333401737
safe,9.161088613,119.8419046,26618.05964,6.105573329,343.289234,379.7251816,10.89992641,54.58073576,4.888061137
unsafe,10.33767086,163.2762252,21820.29588,7.899520922,356.1796373,561.2062377,14.11632381,56.19306062,5.063108915
safe,7.044375319,229.6031728,12575.279630000001,7.837777991,390.4676837,558.1765918,15.75478461,36.26753003,4.276699074
safe,6.908272154,211.1055511,19224.98628,6.379970101,307.1022062,323.8854537,21.2084766,71.92098789,5.405567223
safe,5.667650647,229.9283665,16953.89874,8.774306102,293.5742499,554.1205362,14.25464074,54.43670238,3.633213756
safe,6.300001767,172.3502811,40682.144,4.242828909,302.6118585,485.6724565,18.73793089,64.80854586,3.709437181
safe,5.842754601,202.0447753,13969.26156,6.643918028,290.7959545,475.1429562,18.18983851,77.93110395,4.490392564
unsafe,6.297845634,214.2145741,21022.83503,7.258721933,331.821977,434.0487022,15.87218218,64.84690479,1.680554025
safe,7.628552723,156.7936942,26244.03691,8.337610434,255.0431936,495.9669861,13.63397438,65.60484125,4.182057148
unsafe,6.363836378,207.4224363,9844.702293,9.765920759,320.630725,466.5925435,19.15626102,58.26530475,4.038983502
safe,7.395450847,190.4778917,22561.50831,8.310194998,294.0303949,413.910293,13.30137364,63.41017814,4.990235633
unsafe,5.348213659,232.6685087,11797.92092,7.816284866,312.9867532,371.9106474,11.9756805,65.79702324,3.31116811
safe,8.189213851,156.3284648,18432.47652,12.2463941,370.1213847,288.3514711,11.87189981,79.76584121,3.709508878
safe,6.790838199,271.6012124,14348.57292,9.923315466,368.8420115,610.6295503,9.386798894,91.40211169,3.438279839
safe,10.48680842,185.0879142,26453.00335,9.548769015,392.3462516,455.7438446,15.97601765,47.40009252,3.804352132
unsafe,5.669699209,199.6626368,9544.862671,8.808246918,343.485533,378.1203925,21.7803731,80.4882741,1.910116645
safe,6.420640206,180.2929997,26034.5282,9.710618837,308.9578864,473.0648236,17.72439599,57.59663575,3.139940274
unsafe,5.585116998,143.505413,22234.69674,9.252852464,368.3874645,437.1246646,11.57521526,52.42437837,4.148342955
unsafe,6.102533306,179.3972322,24196.26441,7.15534378,321.4421133,525.9000949,13.47814984,60.05829023,2.292573781
unsafe,7.858662779,210.954754,26703.85347,6.509065395,341.3418987,374.0728447,8.811986112,72.79979791,3.422470521
unsafe,6.901710203,173.1539151,10323.95784,7.436807556,376.811708,538.620787,10.40197297,36.75189767,3.035670597
unsafe,3.762097646,196.0242554,45050.00228,8.72558214,324.1462401,493.2264634,8.662214826,85.15712737,4.98606933
safe,6.630251709,160.9203841,22557.77958,5.305394004,338.6308276,416.8980711,15.79310142,53.27603262,5.181202492
unsafe,5.999125178,219.7161088,19345.79133,6.029641484,264.285069,497.4771505,16.38119482,46.30352278,5.046973116
safe,7.046548537,128.4825174,30569.81055,4.449122633,281.7247145,348.2645907,15.14200557,58.15730431,2.869226102
safe,7.543931305,192.2345408,24227.96114,7.241343465,336.1510498,369.4276991,18.18887253,70.58850738,3.703191306
unsafe,6.791696907,175.8943459,21467.95087,7.101223816,349.4921773,427.2397403,12.55698319,55.25391163,2.817391374
unsafe,10.28937961,162.7802521,18869.21209,6.906496538,344.1876101,585.6795888,18.85714111,74.29377874,3.500166976
safe,4.79084054,268.7208812,17862.369,4.554573627,377.2411613,608.8468563,10.80631311,83.70223599,3.258858945
unsafe,8.53440688,248.5774824,22372.30327,2.993744061,366.1462494,341.7601979,14.69290181,78.70893662,2.544733701
safe,7.36876853,213.1970192,18452.02299,8.292444792,294.344858,496.270851,10.54509177,94.8377427,3.813881276
unsafe,7.031684051,201.0021059,24510.50756,5.818273623,401.268832,371.6163971,12.84681897,89.19243338,4.422182857
unsafe,6.582499747,200.7331069,23720.48173,8.565831605,353.0081151,458.3627329,13.00188064,79.52933818,4.152014127
unsafe,8.550875469,231.2487868,28918.41995,7.822528491,369.2642227,432.28527,16.26629669,73.14946432,3.772886607
safe,8.22708313,274.351887,40546.95633,7.130161148,241.4469173,417.6737022,9.809669142,79.39710489,3.619181848
safe,5.085429353,173.5659711,33455.24099,6.033247172,351.271267,507.476249,17.79595745,62.46613537,3.96173067
